ID,Distance,Contained,NPolys
else1239,0,True,1
emae1237,0,True,1
emai1241,0,True,1
eman1238,0.030031063389943744,False,1
emba1238,0,False,6
embu1241,0.1442563410812017,False,1
emum1240,0,True,1
enap1235,0,True,1
enga1252,0,True,3
enge1239,0,True,1
engg1245,0,True,1
ennn1243,0.9661500380132347,False,1
epen1239,0,False,1
epie1238,0.07981444106589664,False,1
eree1241,0.11418681620498752,False,1
erie1238,0,True,1
erit1239,0.056777405206238335,False,1
erok1237,0,False,1
ersu1241,0,True,1
eruw1238,0.22721012260580925,False,1
esan1238,0.055042139484033935,False,1
esee1247,0,True,1
esee1248,1.0652825699599409,False,2
esim1238,0,True,1
esse1238,0.2991058048733788,False,1
esto1258,0,True,5
eten1239,0.027735617527757505,False,1
etky1238,0,False,6
eton1253,0,True,1
etul1245,0.41410018747457256,False,1
eude1234,0.4213850465190443,False,2
evan1238,0.030265924891532858,False,1
even1259,0,True,19
even1260,0,True,10
eviy1235,0.06375603752558767,False,1
ewag1241,0,True,3
ewee1241,0,True,1
ewon1239,0,False,3
eyak1241,0,True,1
faga1239,0,True,1
fair1238,0.004569875183403269,False,1
fait1240,0,True,1
faiw1243,0,True,2
fala1243,1.093943882643893,False,1
fali1285,0.5136774145619034,False,1
famm1241,0.39946447113626204,False,1
fang1246,0,True,5
fani1244,0.06556441630607814,False,1
fare1241,0,True,1
faro1244,0,True,4
fass1245,0,True,1
fasu1242,0,False,2
fata1247,0,True,1
femb1238,0,True,1
fiji1243,0,True,19
finn1318,0,True,1
fino1238,0.00903146211134776,False,1
fipa1238,0,True,1
fiwa1240,0,True,1
flin1247,0,True,2
foau1240,0.02561855600164447,False,1
foii1241,0,True,1
folo1238,0,True,1
fonn1241,0,True,1
fora1245,0.003813977178972237,False,1
fore1270,0,True,1
fort1240,0,False,1
friu1240,0,True,1
fuli1240,0.13163382743907795,False,1
fuln1247,0,True,1
furr1244,0,True,2
furu1242,0.07998406639333812,False,1
fuyu1242,0,True,1
fwai1237,0,True,1
fwee1238,0,True,2
fyam1238,0,True,1
fyer1241,0.028112953181977155,False,1
gaaa1244,0,True,1
gaaa1245,0.47822456175626094,False,1
gaan1243,0.2363857450412417,False,1
gabr1253,0,True,1
gabu1248,0,True,1
gada1258,0,True,1
gada1262,0.027990515594852806,False,1
gadd1242,0,True,1
gadd1244,0.5969684775926041,False,1
gade1242,0.053269062070606,False,1
gads1258,0,True,1
gafa1240,1.8595841715412398,False,1
gaga1249,1.614672279964599,False,1
gaga1251,0,True,1
gagn1235,0.06907974234077066,False,1
gagu1242,0,True,1
gahr1239,1.0073463348657854,False,1
gain1243,0,True,1
gala1264,0.02179197425936185,False,2
gale1257,0,True,1
gale1259,0.07715007478424088,False,3
gali1261,0,True,2
gali1262,0,False,3
gall1278,0,True,1
galo1242,0,True,2
galo1243,0,True,1
game1240,0.1342855822564223,False,1
gami1243,0,True,1
gamo1241,0.16518626619963742,False,1
gamo1243,0.349812171704061,False,1
gana1274,0.3981626506958037,False,1
gana1277,0,True,1
ganc1239,0,True,1
gand1255,0,True,2
gane1237,0,True,1
gang1267,0,False,2
gang1270,0,True,1
gant1244,0,True,1
ganz1246,1.106836830188917,False,1
gaoo1237,0,True,1
gara1269,0,True,1
garh1243,0,True,1
gari1253,0,True,1
garo1247,0,True,2
garr1259,1.5334795867336124,False,1
garu1246,0,True,1
gata1239,0.9055675654729547,False,1
gava1241,0,True,1
gawa1247,0.23726988783983652,False,1
gaww1239,0.3313245098910609,False,1
gayo1244,0,True,1
gbag1258,0,False,11
gban1258,0,True,3
gban1260,0,True,1
gbay1281,2.1448849312314477,False,1
gbay1286,0,True,1
gbay1287,0,True,1
gbay1288,0.10977118506063531,False,1
gbii1242,0,True,1
gbir1241,0,True,1
geba1237,0.25169521907001635,False,1
gebe1237,0,True,2
geda1237,0,True,2
gede1246,0.30610193100377786,False,1
geic1236,1.0539236638924987,False,1
geko1235,0,True,1
gela1261,0,False,25
gela1263,0,True,3
gela1264,0.7481056973584188,False,1
geme1244,0.38336615553562814,False,1
gend1249,0,True,1
geng1243,0.1072810504533063,False,2
genn1243,0,True,1
gepo1234,0.11246850553134431,False,5
gera1246,0,True,2
geru1240,0,True,2
gese1240,0,True,7
geya1234,0.06087892996216505,False,1
ghan1242,0,True,1
ghar1239,0,True,1
ghay1237,0,False,2
ghom1257,0.42621643878921606,False,2
ghot1243,0.02946645440356247,False,1
gian1241,0,True,1
gida1247,0,True,1
giky1238,0,True,1
gila1241,0,True,2
gilb1244,0,False,23
gily1242,0.2556206992522633,False,3
gimi1242,0.015962312815316803,False,1
gimi1243,0,True,1
gimm1241,0.03595993656690582,False,1
gimn1238,0.035511618846326164,False,1
ginu1240,0.014256431291436576,False,1
gira1247,0,True,1
giry1241,0,True,2
gitu1237,0,True,1
gizr1240,0,True,1
glav1244,0,False,1
glio1241,0.29418118414955696,False,1
gnau1240,0.029504132472569545,False,1
goan1235,0,True,1
godi1239,0,True,1
godw1241,0,True,1
goem1240,0.09194619797864047,False,1
gofa1235,0,True,1
gogo1263,0,True,1
gogo1265,0,True,1
goka1239,0,True,1
gola1255,0,False,1
gong1251,0.22343621623708848,False,1
gonj1241,0,True,4
goro1259,0,True,1
goro1261,0,True,1
gour1243,0,True,4
gowr1239,0,True,1
gras1249,0,True,1
grom1238,0.10150178648705406,False,1
gros1243,0,True,1
guaa1238,0,True,1
guac1239,0.11696512159819938,False,1
guah1255,0,True,1
guai1237,0,True,4
guam1236,1.2450947520495008,False,1
guar1292,1.0364567301370657,False,1
guar1293,0.3218771649429109,False,1
guat1253,0,True,1
guay1257,0.3502953249529823,False,1
gude1246,0,True,1
gudu1250,0.25206499520835224,False,1
gudu1252,0.00721997678975715,False,1
guga1239,0.49387629550948053,False,1
gugu1254,0,True,1
gugu1255,0,True,1
guhu1244,0,True,1
guib1246,0,True,1
guin1258,0.6733113629352323,False,1
guiq1238,0.193744531543399,False,1
guja1252,0,True,1
guja1253,0.4408100505087884,False,1
gula1265,0.019307970706033475,False,1
gula1266,0.8838141938160942,False,2
gula1268,0,True,1
gulf1241,0.07716447071585925,False,2
guma1254,0,True,4
guma1255,0,True,1
gumu1244,0,False,2
gung1250,0.03883782779267319,False,1
gunw1252,0,True,1
gura1251,2.0572192171710353,False,2
gura1252,0,True,1
gure1255,0.03297173320109252,False,2
guri1247,0.20446269444772336,False,1
gurm1246,0.005239893449266102,False,1
guro1248,0,True,1
guru1261,1.7262967801914597,False,1
guru1271,0.08291991638080029,False,2
gusa1246,0,True,1
gusi1246,0,True,4
gusi1247,0,True,1
guwa1242,0,True,1
guwa1244,0,True,1
guya1249,0,True,1
guya1251,0.00936504756387759,False,1
gvok1239,0.18873582360442592,False,1
gwaa1239,0.15646258615902628,False,1
gwah1244,0,True,1
gwam1244,0.059046611434722306,False,1
gwan1268,0,True,5
gwar1240,0.43607722333386445,False,3
gwed1239,0,False,2
gwen1239,0.058346740560645226,False,1
gwer1238,0,True,1
gwic1235,0,True,1
gwii1239,0,True,2
gyel1242,0.33035519432994215,False,2
gyem1238,0.04506883356599855,False,1
haaa1252,0,True,1
habu1241,0.03005416250741424,False,1
hadi1240,0,False,3
hado1235,0,True,1
hadr1236,0,True,1
hadz1240,0,True,1
haho1237,0,True,1
haio1238,1.8596107074774533,False,3
hais1244,0,True,2
hajo1238,0.033098516477426336,False,1
hakk1236,0,True,4
halb1244,0.5612461743397738,False,2
halh1238,0,True,1
hali1244,0,True,3
halk1245,0,True,6
hamb1245,0,True,1
hame1242,0,True,1
hamt1247,0,True,1
hang1260,0,True,1
hang1263,0,True,1
hani1248,0,False,10
hann1241,0,True,1
hano1246,0,True,1
hanu1241,0,True,1
haro1237,0.1371261685368043,False,1
hars1241,0,True,1
haru1244,0,True,2
haru1245,0,False,1
hary1238,0,True,1
hash1238,0.00358284461500014,False,1
hata1243,0,True,1
haus1240,0,True,2
haus1257,0,True,6
hava1248,0,True,1
havu1238,0,True,1
hawk1239,0,True,1
haya1250,0,True,1
hbru1241,0,True,1
hebr1245,0,True,1
hehe1240,0,True,1
heil1246,0,True,9
hela1238,0.1929601547587297,False,2
helo1243,0.0017080418783296711,False,2
hemb1242,0,False,2
herd1236,0,True,1
here1253,0,False,6
hewa1241,0,True,1
heyo1240,0,True,1
hibi1243,0.031034476629896456,False,1
hida1246,0,True,1
higa1237,0.05945749591313285,False,1
high1276,0,True,1
hija1235,0,False,2
hiju1238,0.2302298978527702,False,1
hili1240,0,True,21
hind1267,0.1353126642953061,False,1
hind1269,0,True,3
hinu1240,0.3002435889505253,False,1
hiww1237,0,False,2
hlai1239,0,True,3
hler1235,0.5371033520074504,False,1
hmar1241,0.5787689150564869,False,5
hoaa1235,0.7341113953635598,False,1
hoav1238,0,True,1
hoby1242,0.2660407643968307,False,1
hoch1243,7.155666019841566,False,1
holi1241,0.4512663331110828,False,1
holo1240,0.11115168644472989,False,2
holu1245,0.8436453967645109,False,1
homa1239,0.2853941938955636,False,1
homs1234,6.239042929676141,False,2
honi1244,0.6965471258596784,False,10
hooo1248,1.2869758683200692,False,1
hopi1249,0,True,1
horo1245,0.06904826309852377,False,1
hote1245,0,True,1
hovo1239,0,True,2
hpon1238,0.01756222634305218,False,2
hran1239,0.7775640165300015,False,1
hrus1242,0.011169914427487543,False,1
huac1244,0,True,1
huar1255,0,True,1
huas1242,0,True,1
huic1243,0,False,1
huli1244,0,True,1
hulu1246,0.006066681121756116,False,1
humb1243,0.07208866395187802,False,1
hume1246,0,True,1
huml1238,0,True,1
hund1239,0.14181578085727403,False,2
hung1274,0,True,1
hung1275,0,True,8
hung1276,0.06450324016515187,False,1
hung1278,0.780219262384155,False,1
hung1280,1.493091713996706,False,1
hunj1241,0,True,1
huns1239,0.1949396970641192,False,4
hunz1247,0.034969357349755155,False,1
hupa1239,0.07585339722301458,False,1
huzh1238,0,True,2
hwan1240,0.08362257288163932,False,1
hyaa1239,0,True,1
hyam1245,0,True,1
iaai1238,0,True,1
iama1237,0,True,1
iatm1242,0,True,2
iauu1242,0,True,1
ibal1241,0.09553742782963781,False,1
ibal1244,0,True,1
iban1261,0,True,1
iban1264,0,True,6
iban1267,0,True,2
ibat1238,0.5544058171874635,False,1
ibib1240,0,False,2
ibin1241,0.02772273343029216,False,1
icel1247,0,True,1
icev1238,0,True,1
idaa1241,0,True,1
idat1237,0,False,1
idii1243,0,True,1
idom1241,0,True,1
idon1238,0.2175148433417345,False,1
idum1241,0.17381235463179373,False,3
idun1242,0,True,1
igal1242,0,True,2
igan1243,0.029358416957821768,False,1
iged1239,0,True,1
igut1238,0,True,1
ihaa1241,0,True,1
ikaa1238,0,True,1
ikiz1238,0.1760579558117675,False,1
ikkk1242,0,True,1
ikob1240,0,False,1
ikom1245,0.07908712769132172,False,1
ikpe1243,0.03893104029630359,False,2
ikpo1238,0,True,2
ikug1238,0.5801515389328223,False,1
ikul1238,0.424026937345682,False,1
ikwe1242,0,True,2
ilaa1246,0,True,1
ilia1236,0,True,1
ilok1237,0,True,9
ilon1239,0,True,1
ilwa1237,0,True,1
inab1237,0,True,1
inap1241,0,True,1
indo1317,0,True,17
indu1241,0,True,2
ines1240,0.0879073980041554,False,1
ingu1240,0,True,1
inor1238,0.07989592223107189,False,1
inth1238,0.09203480394517564,False,2
iowa1245,0,False,1
ipai1240,0,True,1
ipik1244,0,True,1
ipil1240,0,True,1
ipul1238,0.0298135144578495,False,1
iran1262,6.675251117029481,False,1
iran1263,0,True,1
iraq1241,0.037507202000874686,False,1
irar1238,0,True,3
iray1237,0,True,1
ires1239,0,True,1
irig1241,0,True,1
irig1242,0,True,19
iris1253,1.060004253021536,False,10
isab1240,0,True,1
isan1243,0,True,1
iseb1246,0,True,1
isek1239,0,False,1
ishk1246,0.07752946184492542,False,1
isin1239,0,True,1
isir1237,0,True,1
isna1241,0,True,1
isok1239,0,True,1
isuf1235,0,True,1
isum1240,0.06345675159766512,False,1
ital1282,0,True,2
itaw1240,0,True,1
itel1242,0,True,1
iter1241,0,True,1
itik1240,0.08974185936305654,False,1
iton1250,0.16333735148326767,False,1
iwai1244,0,True,2
iwak1237,0,True,1
iwal1237,0,True,1
iwam1256,0,True,1
iwur1240,0,True,1
ixte1237,0.4104732727534783,False,1
iyiv1238,0.00022901707791542737,False,1
iyoo1238,0,False,1
izer1241,0.11699209291787822,False,5
izie1238,0,True,1
izon1238,0,True,7
jadd1243,0.821058699622237,False,1
jahh1242,0,True,1
jair1235,0,True,1
jaku1244,0,True,1
jalk1242,0.36579837536962556,False,1
jama1261,0,True,1
jara1263,0,True,5
jara1274,0.37548769716521585,False,1
jaru1254,0,True,1
jaun1243,0,True,1
java1254,0,True,12
jawe1237,0,True,1
jebe1250,0,True,1
jeha1242,0,True,15
jehh1245,0.1759914130753491,False,1
jeme1245,0.2358782870188452,False,2
jere1244,0,True,1
jeru1240,0.050966114113554145,False,1
jibu1239,0,True,2
jica1244,1.4867240759493852,False,1
jili1241,0,True,1
jimi1254,0,True,1
jimi1255,0.04436243498571966,False,2
jina1244,0,True,1
jira1235,0,True,2
jire1238,0,False,1
jiru1238,0,True,1
jita1239,0.2848278090867078,False,1
jjuu1238,0.02283449960593067,False,1
jola1263,0.15741225388673188,False,2
jonk1238,0.40084860771924485,False,1
jort1240,0.11525471432333675,False,1
jova1234,0.3893788676651092,False,1
juan1238,0.2194295195892608,False,1
juho1239,0,True,3
juku1254,0,True,2
juma1250,0.3010975120883691,False,1
juml1238,0,True,1
juri1235,0.632765497208498,False,1
juru1256,0,False,3
juuu1243,0.016330331342205417,False,1
juwa1238,0.008243695049113129,False,1
kaam1238,0.09498767746747358,False,1
kaan1246,0.053676799102082326,False,1
kaan1247,0,False,2
kaba1278,0,True,3
kaba1281,0,False,4
kaba1292,0.015300445838986713,False,1
kabi1260,0,True,2
kabi1261,0.29656548164589586,False,2
kabo1247,0,True,1
kabu1256,0,True,10
kabw1242,0.09569432088491296,False,2
kaby1243,0,True,1
kach1277,0.09236663663016757,False,2
kach1280,0,False,8
kach1284,0.5632877750684236,False,1
kaci1244,0.6332575283604052,False,1
kaco1239,0,False,1
kada1282,0.007234386208496747,False,1
kada1284,0,True,1
kadi1248,0.7968486036146808,False,2
kado1242,5.025500768378438,False,1
kafa1242,0.08404475461905124,False,1
kafo1240,0.00675835684178797,False,1
kaga1256,0,True,13
kagf1238,0,False,1
kago1247,0.11616410799238441,False,1
kago1248,1.9432677856964689,False,3
kagu1239,0.22519454102097755,False,1
kahu1241,0,True,3
kaia1245,0,True,1
kaib1244,0,True,3
kaid1239,0.037338682214329844,False,1
kaie1237,0,True,1
kaik1246,0.030323253840858645,False,1
kain1272,0,True,3
kair1263,0,True,3
kair1265,0.06116873565139132,False,1
kais1235,0.036138828180938457,False,1
kais1242,0,True,1
kaiy1239,0,True,1
kaka1264,0.10700282699963473,False,1
kaka1267,0,True,1
kaki1249,0,True,1
kako1242,0,False,2
kakw1240,0,True,1
kala1256,0,True,1
kala1372,0.15394168119346954,False,1
kala1373,0,True,1
kala1377,0,True,9
kala1381,0,True,1
kala1384,1.0487604145531138,False,4
kala1388,0,True,4
kala1391,0,True,1
kala1394,0.7612488414459805,False,1
kala1397,0,True,1
kala1399,0,True,10
kala1400,0.4847401396058813,False,1
kali1308,0,True,1
kalk1246,0,True,1
kalm1243,0,True,10
kalo1262,0,True,1
kalu1248,0,True,1
kama1360,0.03808547805530072,False,1
kama1362,0,True,1
kama1363,0,True,1
kama1365,0,True,1
kama1367,0,True,1
kama1370,0,True,1
kama1372,0.06278943255532977,False,2
kama1373,0.5619410948525065,False,1
kamb1297,0,True,1
kamb1299,0,True,1
kamb1302,0,True,1
kamb1316,0.1700477141313429,False,3
kami1256,0.6095958243662463,False,1
kamm1249,0.13890094523510427,False,1
kamo1254,0.2026407301566788,False,1
kamo1255,0,True,2
kamu1260,0,True,1
kamw1239,0.08858584318739444,False,1
kana1281,0,True,1
kana1283,0.04398932607717634,False,1
kana1286,0.10399947013697788,False,1
kana1288,0,True,1
kand1300,0.036848584315142596,False,1
kand1301,0,True,1
kane1243,0,True,1
kang1281,0.4000826229800338,False,1
kani1277,0.03945296223489418,False,2
kani1279,0,True,2
kani1281,0,True,1
kani1285,0.0606343877878682,False,1
kank1243,0,True,1
kano1244,0.01970054131897525,False,1
kans1243,0,True,1
kanu1277,0.06154966214935314,False,1
kany1247,0,True,2
kaon1241,0,False,4
kapi1249,0.06496297758373581,False,3
kapi1250,0,True,1
kapo1250,0,True,1
kapp1237,0,True,1
kapr1245,0,True,1
kaqc1270,0,True,1
kara1289,0,True,1
kara1462,0,True,1
kara1465,0,True,2
kara1467,0,False,3
kara1474,0.03307854168925481,False,1
kara1476,0,True,1
kara1481,0,True,1
kara1482,0,True,2
kara1483,0,True,2
kara1486,0,True,1
kara1487,0,True,1
kara1489,0.07820879295063181,False,1
kara1495,0,True,1
kara1499,0,True,1
kara1500,0,True,1
karb1241,0,True,4
kare1335,0,True,1
kare1338,0.4529552387208602,False,2
kare1341,0,True,1
kare1348,0.5830967275751597,False,1
kari1254,0,True,1
kari1304,0,True,1
kari1306,0,True,1
kari1312,0,True,1
kari1316,0.19341003221015465,False,1
kark1258,0,True,1
kark1259,0.03565995105724697,False,1
karn1252,0,True,2
karo1294,0.016243277895064603,False,1
karo1297,0.06756468881640287,False,1
karo1303,0.020678903664921085,False,1
karo1304,0,True,1
karo1305,1.9773742286016585,False,2
kasa1248,0.06657654964420526,False,1
kase1253,0,True,1
kash1277,0,True,1
kash1280,0.04120419058921976,False,1
kasi1256,0,True,1
kask1239,0,True,1
kasu1251,0,True,1
katb1237,0,False,1
katc1249,0.05706005674684295,False,1
kate1253,0,True,1
kath1250,0,True,1
kath1251,0.8198631015567173,False,1
kath1253,0,True,1
kati1270,0,False,2
kato1244,0.17627553691671835,False,1
kats1235,0.5215122765954279,False,1
kaur1267,0,True,1
kaur1271,0,True,1
kava1241,0.028556996845222442,False,1
kawa1276,0,True,1
kawa1283,0.8653955374705014,False,1
kawe1240,0,False,3
kaxu1237,1.693785266449477,False,1
kaya1315,0.3821271035918098,False,1
kaya1319,0,True,1
kaya1324,0,True,1
kaya1325,0,True,4
kaya1328,0,True,1
kaya1329,0.09087770760950337,False,1
kaya1330,0,True,2
kaye1241,0,True,1
kayt1238,0,True,1
kaza1248,0,False,44
kazu1245,0.32217562591879395,False,1
keap1239,0,True,1
keda1251,0.6538279475671519,False,1
keda1252,0,True,1
keii1239,0,False,14
kein1239,0,False,1
keiy1238,0.1858351265192635,False,2
kekc1242,0.3688417039658364,False,1
kela1255,0,True,3
kela1258,0,True,1
kele1255,0.4217942524852954,False,1
kele1257,0.12975204088151085,False,3
kele1259,0,True,1
kelo1247,0,True,1
kema1243,0.040769546089932385,False,1
kemb1235,0.32761301667289344,False,1
keme1240,0.013318265485609932,False,1
kemp1234,0.027263903573446588,False,1
kemt1242,0,True,1
kena1236,0,True,3
kena1250,0,True,1
kend1252,0,True,1
kend1254,0.22692250968506025,False,1
keni1249,0,True,1
kens1248,0,True,1
kens1251,0.0996666246725518,False,1
kenu1236,2.0495166046195323,False,2
keny1278,0,True,1
keny1279,0,True,2
keor1235,0,True,1
kepo1237,0.04227682236292168,False,1
kera1255,0,False,2
kere1283,0,True,2
kere1285,0,True,1
kere1286,0,True,1
kesa1244,0,True,1
kete1252,0.47700437397029105,False,1
kete1254,0,True,2
kett1243,2.5613554326194854,False,2
khak1248,0,False,1
khal1275,0.6771752895728648,False,1
kham1281,9.545269661779269,False,1
kham1282,0,True,8
kham1290,0.2724161537294377,False,10
khan1272,0,True,2
khan1274,0.06345810112321289,False,2
khan1278,0,True,1
khao1244,0.2584993870400527,False,4
khar1287,0.36437423656075535,False,1
khas1269,0.2104984333873562,False,1
kheh1237,0,True,1
khen1241,0,True,1
khia1236,0,True,1
khin1240,0,True,1
khis1238,0,False,1
khmu1256,0,True,16
khor1269,0.2868215493892663,False,3
khow1242,0,True,1
khua1243,0,False,1
khum1248,1.1328078097467211,False,2
khum1250,0.5588449963475361,False,1
khun1259,0.823894467172532,False,7
khva1239,0,True,1
kibe1241,0.4826552089831299,False,2
kibi1239,0,True,1
kich1262,0,False,1
kick1244,4.058040720869596,False,1
kiku1240,0,False,2
kili1267,0,True,2
kilm1241,0,True,1
kima1244,0,True,1
kima1246,0,True,1
kimb1241,0,True,1
kimb1242,0,True,1
kimm1246,0,True,1
kina1250,0,True,2
kina1251,0,True,1
kinn1249,0.03594351539098847,False,1
kinu1239,0.2808395657046783,False,1
kiny1244,0,False,1
kion1242,0.050639785402855915,False,2
kiow1264,0.6892406989465261,False,1
kiow1266,0,False,1
kips1239,0,True,1
kipu1237,0,True,2
kirb1236,0.03742478294487303,False,1
kire1240,0,True,1
kirg1245,0,True,10
kiri1254,0,True,1
kiry1234,0.09056303418018576,False,1
kisa1266,0,True,1
kisi1243,0.37765687775700263,False,1
kiss1246,0.009988527894266745,False,1
kist1241,0.117825649414576,False,1
kitj1240,0,True,1
kits1249,0,True,1
kiza1239,0.01830082889205041,False,1
klam1254,0,True,1
klao1243,0,True,1
klia1235,0,True,1
koal1240,0,False,4
koas1236,8.851017659616597,False,1
kobi1241,1.7323661858551487,False,1
kobo1248,0,True,1
kobo1249,0,True,1
koch1247,1.1010467803537454,False,2
koch1250,0.5294533297364366,False,1
koda1236,1.9247598735949913,False,1
koda1255,0.27396837843873484,False,1
kodi1246,0.44885438385465365,False,1
kodi1247,0,True,1
koen1239,0.10517423550530171,False,1
kofy1242,0.015299208892269897,False,1
koho1244,0,True,1
kohu1244,0.13082074383609332,False,1
koii1238,0.04157789261751324,False,1
koit1244,0,True,1
kokb1239,0,False,1
koke1240,0.26738709279168443,False,1
koko1265,0,True,1
koko1269,0,True,1
kola1285,0,True,4
kolc1235,0,True,1
koli1253,0.21581242607290052,False,2
kolo1267,0,True,1
kolp1236,0,True,1
kolu1245,0,True,1
koma1266,0.027959072463703032,False,1
komb1272,0,True,1
komb1273,0,True,1
kome1238,0,True,1
komi1268,0,False,3
komi1269,0,True,1
komi1270,0.6617266056419969,False,2
komi1271,0,True,1
komo1258,0,True,2
komo1260,0.6972185967352872,False,1
komo1261,0,False,6
kona1242,0,True,1
kond1303,0.07450700100344658,False,1
kone1241,0,True,1
konk1269,0,True,3
konn1242,0.1707869855653131,False,1
kono1241,0.042916046262360626,False,1
kono1264,0.1644868389318899,False,1
kono1265,0,True,2
kono1267,0,True,1
kono1268,0,True,1
kono1269,0,True,1
kons1243,0.1944369583607621,False,1
kony1248,0.1236315143248657,False,1
kony1250,0.184209458507756,False,1
konz1239,0,False,2
koon1244,0.6679047104561288,False,3
koon1245,0,True,2
koor1239,0.10357152780788552,False,1
kopa1248,0.012997606607649445,False,1
kora1294,0,True,2
kora1296,0,False,1
kore1280,0,True,219
kore1283,0,True,1
kork1243,0,True,1
koro1298,0,True,1
koro1304,0,True,1
koro1308,0,True,1
koro1310,0,True,1
koru1245,0,True,1
korw1242,0.3241664397355807,False,1
kory1246,0,False,3
kosa1249,0.07320560184093686,False,2
kosh1246,0,True,1
kosr1238,0,True,1
kota1274,0.25845407707145773,False,2
koti1238,0,False,1
kouy1238,0,True,1
kova1243,0,True,1
kowa1245,0,True,1
kowi1239,0,True,2
koya1251,0,True,1
koyo1242,0,True,1
koyr1242,0,True,2
koyu1237,0,True,1
kpan1246,0,False,7
kpas1242,0.40274237869741464,False,2
kpat1244,0,True,1
krac1238,0,True,1
kren1239,0,True,3
kris1246,0,True,1
krob1245,0,True,1
kron1241,0.29845764104809974,False,1
kryt1240,0,True,1
kuan1247,0,True,2
kuan1248,0,True,2
kube1244,0,True,1
kubi1239,0.061652927928600006,False,1
kuco1235,0,False,20
kudu1241,0.477873293000975,False,1
kuga1239,0.06905337719955756,False,1
kugb1241,0.031383093365712794,False,1
kuii1252,0.41216339097508725,False,1
kuii1253,0,True,3
kuij1237,0,True,1
kuke1242,0,True,2
kuku1273,0,True,1
kuku1285,0.0631866616552676,False,1
kule1247,0.045322776212442434,False,1
kuli1255,1.1887421160689984,False,2
kull1236,0.44820957739580225,False,1
kulo1237,0.7540181268482344,False,1
kulu1253,0.5552835591471069,False,1
kulu1255,0.19234266051260637,False,2
kuma1273,0,True,1
kuma1275,0,True,3
kuma1276,0,True,2
kumb1238,0.2609690638254703,False,1
kumb1268,0.9326719683477129,False,1
kumi1248,0,True,1
kumu1247,0,True,1
kumy1244,0,False,2
kumz1235,0,True,1
kuna1268,0,True,2
kunb1251,0,True,1
kund1255,0,True,1
kung1259,0.11417113297847156,False,1
kung1261,1.84497717631033,False,2
kuni1263,0,True,1
kuni1265,0,True,1
kuni1267,0,True,1
kunj1246,0,True,1
kuny1238,0,True,3
kunz1244,0,True,1
kuoo1238,2.1475110840864846,False,1
kuot1243,0,True,1
kups1238,0,False,1
kura1249,0.439743568643315,False,2
kura1250,0,True,1
kuri1259,0,True,1
kuri1260,0,True,1
kurt1248,0.00520780762234666,False,1
kuru1301,0,False,4
kuru1305,0,True,1
kuru1309,0.32389395952264366,False,1
kusa1250,0,True,1
kusa1251,0,True,1
kush1236,0.0024099399129408512,False,1
kusu1252,0,True,1
kuta1241,0.10868333185007041,False,1
kute1248,0,True,1
kute1249,0,True,1
kutt1236,0.23231078199210517,False,1
kutu1262,0.1481995481046827,False,1
kutu1263,0,True,1
kuva1244,0.06479342177703089,False,1
kuvi1243,0.2717668143949898,False,1
kuwa1246,0,True,1
kuwa1247,0,True,1
kuyu1236,0,True,1
kuyy1240,0,False,12
kwaa1262,0,True,1
kwaa1265,0,True,1
kwaa1269,0,True,1
kwad1244,0.5714154834778513,False,1
kwai1243,0,True,1
kwak1266,0,False,3
kwak1269,0,True,11
kwal1258,0,False,2
kwam1249,0.2108391323999051,False,1
kwam1250,0.4022271472802971,False,1
kwam1251,0,True,1
kwam1252,0,True,1
kwan1273,0,False,5
kwan1278,0,True,1
kwan1285,0,True,1
kwar1239,0,True,1
kwas1243,0,False,8
kwat1244,0,True,1
kway1241,0,True,1
kwer1261,0,True,1
kwer1264,0.012007649871466637,False,1
kwes1244,0.35810982256034357,False,1
kwes1245,0,False,1
kwom1262,0,True,1
kxoe1243,0.46726056526902837,False,3
kyen1243,0.030397834709659025,False,1
laar1238,0.024520944952790592,False,1
labi1244,0.11648016221012876,False,1
labu1248,0,True,1
labu1249,0,True,1
lach1248,0.6913631956010152,False,1
lada1244,1.408332063115362,False,8
ladi1250,0.2570326932784343,False,1
laek1243,0.028413892313389793,False,1
lagh1245,1.624075373860502,False,2
lagh1246,0.03734971850971069,False,1
lagw1237,0,True,1
laha1250,0,False,4
laha1253,0,True,1
lahu1253,0,False,33
laiy1246,0,True,1
laka1254,0.283218986519791,False,1
laka1255,0.03880365061451255,False,1
lake1258,0.11711993337793222,False,1
lakk1238,0,True,1
lakk1252,0,True,4
lako1244,0,True,1
lako1245,0.03033553831565463,False,1
lako1247,0.2861744048098166,False,1
lala1261,0,True,1
lala1264,0,True,2
lala1268,0,True,1
lama1275,0.3489481410407866,False,2
lama1277,0,True,10
lama1288,0.07598024111004971,False,1
lamb1271,0,True,1
lamb1272,0,True,1
lamb1273,0,True,1
lame1256,0,False,2
lame1257,0.1690675082937637,False,1
lamj1245,0.2758043797798283,False,1
lamm1241,0,True,1
lamn1239,0.02429007179932404,False,1
lamo1244,0,True,1
lamu1257,0.7845232031515955,False,1
lana1236,0.008695386511592004,False,2
land1256,0,True,2
lang1320,0.1549038170443939,False,1
lang1324,0,True,1
lang1328,0,True,1
lano1248,0,True,1
laom1237,0.7051657489298009,False,2
laoo1244,0,False,9
lapu1236,0,True,1
lara1258,0,True,1
lard1243,0,True,1
lare1249,0,True,1
lart1238,0.04808757620858565,False,1
